1	3863
2	3414
3	3028
4	2591
5	2282
6	2041
7	1958
8	1639
9	1460
10	1407
11	1307
12	1172
13	1150
14	1059
15	1030
16	917
17	895
18	863
19	901
20	857
21	776
22	840
23	853
24	774
25	746
26	790
27	806
28	734
29	735
30	722
31	771
32	746
33	709
34	738
35	775
36	719
37	701
38	702
39	728
40	713
41	704
42	717
43	747
44	692
45	726
46	703
47	753
48	715
49	704
50	716
51	755
52	700
53	704
54	732
55	722
56	711
57	720
58	725
59	730
60	703
61	730
62	725
63	712
64	715
65	691
66	727
67	739
68	712
69	695
70	755
71	734
72	728
73	696
74	734
75	732
76	751
77	693
78	747
79	746
80	707
81	699
82	734
83	716
84	698
85	723
86	722
87	781
88	714
89	692
90	728
91	718
92	713
93	704
94	718
95	772
96	744
97	678
98	720
99	768
100	711
101	713
102	713
103	756
104	714
105	711
106	701
107	747
108	710
109	712
110	742
111	756
112	715
113	711
114	720
115	765
116	692
117	708
118	718
119	763
120	741
121	738
122	723
123	749
124	738
125	708
126	738
127	734
128	695
129	719
130	713
131	756
132	723
133	751
134	734
135	739
136	712
137	729
138	731
139	744
140	735
141	713
142	720
143	761
144	703
145	712
146	741
147	781
148	723
149	735
150	722
151	772
152	725
153	720
154	705
155	742
156	718
157	705
158	737
159	783
160	737
161	709
162	736
163	721
164	727
165	725
166	736
167	755
168	700
169	723
170	714
171	799
172	734
173	696
174	713
175	732
176	712
177	718
178	725
179	738
180	752
181	715
182	745
183	740
184	708
185	729
186	753
187	805
188	711
189	716
190	701
191	722
192	748
193	730
194	709
195	768
196	747
197	708
198	752
199	768
200	757
201	722
202	747
203	736
204	744
205	739
206	694
207	770
208	737
209	730
210	715
211	740
212	746
213	732
214	711
215	758
216	696
217	696
218	749
219	754
220	722
221	724
222	733
223	772
224	716
225	724
226	737
227	763
228	730
229	707
230	713
231	729
232	755
233	721
234	721
235	764
236	723
237	711
238	730
239	760
240	720
241	716
242	765
243	752
244	700
245	723
246	707
247	771
248	735
249	722
250	744
251	783
252	725
253	699
254	712
255	770
256	718
257	730
258	756
259	777
260	750
261	691
262	744
263	747
264	711
265	716
266	729
267	763
268	732
269	733
270	731
271	746
272	704
273	722
274	730
275	768
276	755
277	662
278	739
279	786
280	739
281	720
282	710
283	746
284	720
285	714
286	746
287	756
288	731
289	702
