445.23151	3395
445.27454	3004
445.31757	2551
445.3606	2185
445.40363	1897
445.44669	1612
445.48972	1452
445.53275	1256
445.57578	1093
445.6188	992
445.66183	895
445.7049	791
445.74792	731
445.79095	703
445.83398	697
445.87701	682
445.92004	704
445.9631	686
446.00613	702
446.04916	720
446.09219	696
446.13522	713
446.17825	711
446.22128	727
446.26431	707
446.30734	715
446.3504	704
446.39343	709
446.43646	711
446.47949	700
446.52252	713
446.56555	701
446.60858	706
446.65161	714
446.69464	709
446.73767	707
446.7807	707
446.82373	706
446.86676	707
446.90979	714
446.95282	691
446.99585	704
447.03888	711
447.08191	711
447.12494	701
447.16797	711
447.211	732
447.25403	715
447.29706	710
447.34009	738
447.38312	716
447.42615	705
447.46918	727
447.51221	705
447.55524	720
447.59827	708
447.6413	701
447.68433	715
447.72736	705
447.77039	718
447.81342	713
447.85645	709
447.89948	703
447.9425	710
447.98553	707
448.02856	713
448.07156	690
448.11459	722
448.15762	721
448.20065	710
448.24368	710
448.28671	729
448.32974	711
448.37277	707
448.41577	711
448.4588	723
448.50183	710
448.54486	704
448.58789	700
448.63092	701
448.67395	699
448.71695	717
448.75998	711
448.80301	702
448.84604	703
448.88907	700
448.93207	726
448.9751	698
449.01813	704
449.06116	694
449.10419	714
449.14719	712
449.19022	721
449.23325	693
449.27628	716
449.31927	717
449.3623	714
449.40533	710
449.44836	712
449.49136	707
449.53439	702
449.57742	715
449.62042	709
449.66345	717
449.70648	709
449.74951	712
449.79251	721
449.83554	703
449.87857	714
449.92157	717
449.9646	703
450.00763	715
450.05063	705
450.09366	713
450.13669	716
450.17969	701
450.22272	709
450.26572	712
450.30875	711
450.35178	716
450.39478	699
450.43781	722
450.4808	713
450.52383	694
450.56686	702
450.60986	709
450.65289	693
450.69589	712
450.73892	722
450.78195	713
450.82495	722
450.86798	704
450.91098	719
450.95401	704
450.99701	713
451.04004	708
451.08304	708
451.12607	704
451.16907	714
451.2121	715
451.2551	716
451.29813	709
451.34113	715
451.38416	711
451.42715	716
451.47018	701
451.51318	711
451.55621	710
451.59921	705
451.64221	719
451.68524	709
451.72824	702
451.77127	711
451.81427	699
451.8573	703
451.9003	711
451.9433	714
451.98633	717
452.02933	718
452.07236	712
452.11536	700
452.15836	698
452.20139	700
452.24438	700
452.28738	705
452.33041	699
452.37341	716
452.41641	716
452.45944	705
452.50244	688
452.54544	722
452.58847	728
452.63147	710
452.67447	709
452.71747	714
452.7605	723
452.8035	703
452.8465	701
452.88953	699
452.93253	709
452.97552	709
453.01852	711
453.06155	701
453.10455	705
453.14755	708
453.19055	706
453.23355	710
453.27658	705
453.31958	706
453.36258	710
453.40558	715
453.44858	723
453.49161	706
453.53461	697
453.57761	716
453.62061	704
453.6636	703
453.7066	701
453.7496	710
453.79263	717
453.83563	723
453.87863	705
453.92163	717
453.96463	707
454.00763	692
454.05063	703
454.09363	713
454.13663	710
454.17963	718
454.22263	710
454.26566	704
454.30865	745
454.35165	712
454.39465	697
454.43765	709
454.48065	727
454.52365	701
454.56665	694
454.60965	708
454.65265	704
454.69565	706
454.73865	695
454.78165	713
454.82465	718
454.86765	709
454.91064	699
454.95361	716
454.99661	709
455.03961	708
455.08261	707
455.12561	720
455.16861	709
455.21161	710
455.25461	709
455.29761	736
455.34061	709
455.38358	712
455.42657	706
455.46957	704
455.51257	703
455.55557	702
455.59857	709
455.64157	702
455.68454	705
455.72754	715
455.77054	696
455.81354	721
455.85654	710
455.89951	712
455.9425	710
455.9855	713
456.0285	706
456.0715	690
456.11447	706
456.15747	698
456.20047	712
456.24344	694
456.28644	717
456.32944	706
456.37244	707
456.41541	701
456.4584	708
456.5014	699
456.54437	711
456.58737	711
456.63037	695
456.67334	705
456.71634	720
456.75934	705
456.80231	702
456.84531	704
456.88831	708
456.93127	704
456.97427	710
457.01724	710
457.06024	724
457.10324	703
457.14621	699
457.18921	713
457.23218	695
457.27518	696
457.31815	711
457.36115	705
457.40411	713
457.44711	706
457.49011	711
457.53308	709
457.57608	711
457.61905	708
457.66202	717
457.70502	697
457.74799	707
457.79099	704
457.83395	710
457.87695	704
457.91992	707
457.96292	703
458.00589	705
458.04889	697
458.09186	711
458.13483	717
458.17783	705
458.22079	704
458.26376	704
458.30676	697
458.34973	708
458.39273	706
458.4357	690
458.47867	706
458.52167	709
458.56464	708
458.6076	703
458.6506	722
458.69357	712
458.73654	703
458.77951	707
458.82251	703
458.86548	698
458.90845	712
458.95142	691
458.99442	710
459.03738	696
459.08035	702
459.12332	692
459.16632	704
459.20929	696
459.25226	691
459.29523	688
459.3382	709
459.3812	703
459.42416	698
459.46713	707
459.5101	700
459.55307	714
459.59604	707
459.63901	703
459.68201	690
459.72498	699
459.76794	696
459.81091	713
459.85388	702
459.89685	704
459.93982	690
459.98279	715
460.02576	701
460.06873	706
460.11169	701
460.15466	706
460.19763	697
460.2406	700
460.28357	713
460.32654	697
460.36951	712
460.41248	715
460.45544	694
460.49841	714
460.54138	702
460.58435	701
460.62732	715
460.67029	701
460.71326	715
460.75623	710
460.79919	704
460.84216	704
460.8851	699
460.92807	718
460.97104	705
461.01401	701
461.05698	700
461.09995	705
461.14291	695
461.18585	698
461.22882	705
461.27179	705
461.31476	709
461.35773	705
461.40067	707
461.44363	699
461.4866	698
461.52957	692
461.57251	699
461.61548	712
461.65845	693
461.70142	707
461.74435	712
461.78732	711
461.83029	711
461.87323	698
461.9162	702
461.95917	708
462.00211	712
462.04507	718
462.08804	688
462.13098	698
462.17395	699
462.21692	706
462.25986	696
462.30283	694
462.34576	705
462.38873	703
462.43167	706
462.47464	713
462.51761	693
462.56055	712
462.60352	709
462.64645	701
462.68942	713
462.73236	700
462.77533	705
462.81827	717
462.86124	701
462.90417	728
462.94714	704
462.99008	694
463.03305	702
463.07599	699
463.11893	691
463.1619	698
463.20483	702
463.2478	705
463.29074	694
463.33368	698
463.37665	699
463.41959	692
463.46252	694
463.50549	702
463.54843	702
463.59137	702
463.63434	701
463.67728	690
463.72021	703
463.76318	699
463.80612	704
463.84906	696
463.89203	699
463.93497	702
463.97791	700
464.02084	712
464.06378	707
464.10675	704
464.14969	704
464.19263	715
464.23557	710
464.2785	717
464.32147	700
464.36441	703
464.40735	702
464.45029	695
464.49323	720
464.53616	702
464.5791	709
464.62207	712
464.66501	708
464.70795	695
464.75089	702
464.79382	702
464.83676	700
464.8797	711
464.92264	705
464.96558	703
465.00851	713
465.05145	699
465.09439	692
465.13733	702
465.18027	700
465.22321	697
465.26614	714
465.30908	715
465.35202	697
465.39496	710
465.4379	702
465.48083	713
465.52374	691
465.56668	707
465.60962	698
465.65256	704
465.6955	698
465.73843	698
465.78137	703
465.82431	708
465.86722	703
465.91016	706
465.95309	700
465.99603	705
466.03897	697
466.08188	697
466.12482	695
466.16776	712
466.21069	702
466.2536	709
466.29654	704
466.33948	695
466.38239	703
466.42532	695
466.46826	702
466.5112	716
466.55411	710
466.59705	703
466.63995	704
466.68289	728
466.72583	707
466.76874	691
466.81168	699
466.85461	722
466.89752	702
466.94046	694
466.98337	712
467.02631	699
467.06921	712
467.11215	694
467.15506	696
467.198	709
467.24091	715
467.28384	696
467.32675	709
467.36969	705
467.4126	706
467.45554	697
467.49844	703
467.54138	704
467.58429	699
467.62723	690
467.67014	709
467.71304	702
467.75598	701
467.79889	690
467.8418	696
467.88474	706
467.92764	703
467.97055	696
468.01349	709
468.0564	711
468.0993	696
468.14224	697
468.18515	713
468.22806	716
468.27097	714
468.3139	699
468.35681	702
468.39972	686
468.44263	711
468.48557	710
468.52847	706
468.57138	704
468.61429	714
468.6572	694
468.7001	703
468.74304	699
468.78595	673
468.82886	705
468.87177	706
468.91467	713
468.95758	712
469.00049	694
469.0434	709
469.0863	707
469.12921	704
469.17212	697
469.21503	708
469.25793	701
469.30084	702
469.34375	707
469.38666	695
469.42957	702
469.47247	709
469.51538	709
469.55829	702
469.6012	704
469.6441	706
469.68701	704
469.72992	696
469.77283	701
469.81573	710
469.85864	694
469.90152	704
469.94443	707
469.98734	698
470.03024	696
470.07315	697
470.11603	697
470.15894	697
470.20184	709
470.24475	717
470.28766	694
470.33054	713
470.37344	702
470.41635	700
470.45923	704
470.50214	715
470.54504	708
470.58795	713
470.63083	701
470.67374	713
470.71661	715
470.75952	721
470.80243	703
470.84531	717
470.88821	701
470.93112	698
470.974	700
471.01691	712
471.05978	702
471.10269	716
471.14557	694
471.18848	699
471.23135	701
471.27426	708
471.31714	699
471.36005	718
471.40292	706
471.44583	694
471.48871	704
471.53162	708
471.57449	706
471.61737	699
471.66028	695
471.70316	699
471.74606	708
471.78894	704
471.83182	712
471.87473	727
471.9176	700
471.96048	698
472.00339	697
472.04626	708
472.08914	691
472.13202	708
472.17493	702
472.2178	716
472.26068	712
472.30356	724
472.34647	699
472.38934	699
472.43222	711
472.4751	703
472.51797	707
472.56088	705
472.60376	710
472.64664	695
472.68951	702
472.73239	711
472.77527	712
472.81815	709
472.86102	710
472.9039	695
472.94678	698
472.98965	697
473.03253	701
473.07541	713
473.11829	699
473.16116	697
473.20404	700
473.24692	703
473.28979	690
473.33267	702
473.37555	719
473.41843	711
473.4613	709
473.50418	704
473.54706	711
473.58994	704
473.63281	704
473.67566	712
473.71854	701
473.76141	708
473.80429	710
473.84717	702
473.89005	709
473.93289	706
473.97577	712
474.01865	704
474.06152	697
474.10437	709
474.14725	702
474.19012	715
474.23297	719
474.27585	700
474.31873	718
474.36157	715
474.40445	701
474.44733	712
474.49017	700
474.53305	703
474.57593	696
474.61877	715
474.66165	708
474.7045	711
474.74738	714
474.79022	718
474.8331	693
474.87595	711
474.91882	699
474.96167	716
475.00455	705
475.04739	702
475.09027	719
475.13312	705
475.17599	713
475.21884	713
475.26172	708
475.30457	709
475.34741	715
475.39029	695
475.43314	705
475.47598	710
475.51886	696
475.56171	712
475.60455	698
475.64743	705
475.69028	707
475.73312	709
475.77597	709
475.81885	706
475.86169	691
475.90454	703
475.94739	712
475.99026	711
476.03311	703
476.07596	719
476.1188	700
476.16165	711
476.2045	704
476.24734	710
476.29022	718
476.33307	709
476.37592	707
476.41876	713
476.46161	717
476.50446	709
476.5473	708
476.59015	723
476.633	716
476.67584	703
476.71869	713
476.76154	694
476.80438	702
476.84723	716
476.89008	706
476.93292	719
476.97577	710
477.01859	714
477.06143	700
477.10428	699
477.14713	707
477.18997	706
477.23282	714
477.27563	689
477.31848	708
477.36133	700
477.40417	702
477.44702	704
477.48984	704
477.53268	703
477.57553	708
477.61838	686
477.66119	695
477.70404	703
477.74689	705
477.7897	711
477.83255	721
477.8754	718
477.91821	695
477.96106	704
478.00388	698
478.04672	716
478.08957	702
478.13239	700
478.17523	701
478.21805	706
478.26089	695
478.30371	724
478.34656	711
478.38937	699
478.43222	722
478.47504	721
478.51785	695
478.5607	704
478.60352	715
478.64636	700
478.68918	701
478.73199	718
478.77484	703
478.81766	708
478.86047	701
478.90332	718
478.94614	718
478.98895	713
479.0318	714
479.07462	707
479.11743	703
479.16025	714
479.20309	701
479.24591	709
479.28873	708
479.33154	711
479.37436	712
479.41721	695
479.46002	710
479.50284	699
479.54565	702
479.58847	720
479.63129	707
479.6741	711
479.71692	714
479.75974	721
479.80255	703
479.84537	716
479.88818	711
479.931	707
479.97382	695
480.01663	720
480.05945	710
480.10226	712
480.14508	710
480.1879	718
480.23071	707
480.27353	704
480.31635	715
480.35916	709
480.40198	713
480.44476	708
480.48758	709
480.5304	699
480.57321	702
480.61603	711
480.65881	723
480.70163	700
480.74445	707
480.78726	710
480.83005	696
480.87286	715
480.91568	714
480.95847	710
481.00128	727
481.0441	704
481.08688	708
481.1297	712
481.17249	714
481.2153	726
481.25812	724
481.3009	705
481.34372	725
481.38651	721
481.42932	712
481.47211	704
481.51492	702
481.55771	704
481.60052	710
481.64331	729
481.68613	710
481.72891	713
481.7717	701
481.81451	717
481.8573	700
481.90009	716
481.9429	708
481.98569	703
482.02847	706
482.07129	700
482.11407	723
482.15686	714
482.19968	705
482.24246	715
482.28525	710
482.32803	708
482.37085	708
482.41364	699
482.45642	713
482.49921	705
482.54199	710
482.58478	707
482.62756	724
482.67038	718
482.71317	699
482.75595	709
482.79874	705
482.84152	703
482.88431	715
482.92709	718
482.96988	707
483.01266	703
483.05545	707
483.09824	719
483.14102	715
483.18381	700
483.22659	710
483.26938	704
483.31213	714
483.35492	696
483.39771	713
483.44049	712
483.48328	711
483.52606	703
483.56885	711
483.6116	711
483.65439	704
483.69717	710
483.73996	712
483.78271	700
483.8255	701
