550	4405.27
550.04309	4464.09
550.08618	4468.67
550.12927	4481.28
550.17236	4438.02
550.21545	4454.8
550.25854	4483.17
550.30164	4475.58
550.34473	4424.93
550.38782	4441.8
550.43091	4420.36
550.474	4389.38
550.51709	4456.81
550.56018	4455.05
550.60327	4452.83
550.64636	4505.05
550.68945	4476
550.73254	4513.24
550.77563	4463.77
550.81873	4438.65
550.86182	4460.3
550.90491	4465.74
550.948	4405.92
550.99109	4509.69
551.03418	4492.53
551.07727	4460.99
551.12036	4469.77
551.16345	4447.69
551.20654	4464.62
551.24963	4472.74
551.29272	4446.13
551.33582	4473.48
551.37891	4501.71
551.422	4469.47
551.46509	4436.89
551.50818	4430.27
551.55127	4500.97
551.59436	4528.75
551.63745	4436.27
551.68054	4448.22
551.72363	4462.84
551.76672	4504.13
551.80981	4569.02
551.85291	4504
551.896	4411.54
551.93909	4545.82
551.98218	4581.33
552.02527	4522.33
552.06836	4467.85
552.11145	4437.72
552.15454	4451.09
552.19763	4459.36
552.24072	4496.33
552.28381	4458.31
552.3269	4481.56
552.37	4539.84
552.41309	4493.35
552.45618	4507.4
552.49927	4523.04
552.54236	4493.72
552.58545	4587.72
552.62854	4566.38
552.67163	4482.9
552.71472	4563.78
552.75781	4580
552.8009	4533.1
552.84399	4524.95
552.88708	4533.64
552.93018	4545.54
552.97327	4580.73
553.01636	4485.77
553.05945	4522.4
553.10254	4555.31
553.14563	4586.55
553.18872	4562.45
553.23181	4501.85
553.2749	4497.11
553.31799	4609.49
553.36108	4598.13
553.40417	4520.98
553.44727	4497.52
553.49036	4529.06
553.53345	4547.27
553.57654	4616.98
553.61963	4544.84
553.66272	4535.39
553.70581	4552.06
553.7489	4589.82
553.79199	4482.13
553.83508	4563.91
553.87817	4541.48
553.92126	4515.08
553.96436	4524.29
554.00745	4595.97
554.05054	4543.4
554.09363	4541.23
554.13672	4550.06
554.17981	4589.14
554.2229	4587.67
554.26599	4569.86
554.30908	4594.07
554.35217	4556.33
554.39526	4569.23
554.43835	4569.27
554.48145	4594.24
554.52454	4596.55
554.56763	4535.63
554.61072	4532.24
554.65381	4590.2
554.6969	4576.66
554.73999	4534.29
554.78308	4560.83
554.82617	4606.05
554.86926	4605.1
554.91235	4620.58
554.95544	4582.47
554.99854	4622.26
555.04163	4609.67
555.08472	4578.25
555.12781	4563.61
555.1709	4600.82
555.21399	4591.99
555.25708	4601.89
555.30017	4648.81
555.34326	4577.02
555.38641	4574.85
555.4295	4662
555.4726	4635.08
555.51569	4657.48
555.55878	4593.37
555.60187	4605.24
555.64496	4664.51
555.68805	4565.85
555.73114	4614.65
555.77423	4638.78
555.81732	4580.33
555.86041	4660.16
555.9035	4625.02
555.94659	4649.81
555.98969	4651.95
556.03278	4650.7
556.07587	4707.1
556.11896	4617.07
556.16205	4579.82
556.20514	4652.44
556.24823	4624.01
556.29132	4641.57
556.33441	4622.83
556.3775	4675.05
556.42059	4540.54
556.46368	4623.15
556.50677	4621.16
556.54987	4661.46
556.59296	4644.5
556.63605	4566.09
556.67914	4651.6
556.72223	4655.64
556.76532	4622.57
556.80841	4624.51
556.8515	4681.5
556.89459	4655.49
556.93768	4635.7
556.98077	4664.81
557.02386	4548.47
557.06696	4625.86
557.11005	4734.08
557.15314	4629.83
557.19623	4647.9
557.23932	4760.22
557.28241	4703.75
557.3255	4738.37
557.36859	4704.67
557.41168	4701.27
557.45477	4715.17
557.49786	4664.48
557.54095	4642.67
557.58405	4671.63
557.62714	4644.97
557.67023	4647.62
557.71332	4677.06
557.75641	4709.5
557.7995	4606.59
557.84259	4649.86
557.88568	4670.06
557.92877	4668.85
557.97186	4744.3
558.01495	4704.6
558.05804	4779.69
558.10114	4787.95
558.14423	4725.29
558.18732	4717.22
558.23041	4733.44
558.2735	4751.5
558.31659	4705.57
558.35968	4722.9
558.40277	4737.16
558.44586	4708.8
558.48895	4686.31
558.53204	4695.25
558.57513	4683.31
558.61823	4695.76
558.66132	4743.78
558.70441	4738.16
558.7475	4714.85
558.79059	4795.87
558.83368	4791.34
558.87677	4715.28
558.91986	4698.07
558.96295	4709.63
559.00604	4724.7
559.04913	4730.11
559.09222	4725.89
559.13531	4710.9
559.17841	4743.86
559.2215	4719.7
559.26459	4760.47
559.30768	4685.91
559.35077	4764.73
559.39386	4702.5
559.43695	4754.58
559.48004	4755.79
559.52313	4699.4
559.56622	4769.91
559.60931	4812.05
559.6524	4766.26
559.6955	4753.5
559.73859	4772.14
559.78168	4763.04
559.82477	4682.62
559.86786	4676.52
559.91095	4769.18
559.95404	4758.98
559.99713	4729.09
560.04022	4830.2
560.08331	4713.8
