550	5208.69
550.04309	5395.88
550.08618	5487.93
550.12927	5418.54
550.17236	5294.07
550.21545	5302.98
550.25854	5313.43
550.30164	5329.16
550.34473	5295.18
550.38782	5266.17
550.43091	5321.35
550.474	5320.66
550.51709	5271.54
550.56018	5231.34
550.60327	5331.5
550.64636	5377.34
550.68945	5363.75
550.73254	5295.09
550.77563	5384
550.81873	5339.69
550.86182	5364.21
550.90491	5318.22
550.948	5332.4
550.99109	5312.34
551.03418	5303.3
551.07727	5407.48
551.12036	5374.56
551.16345	5342.35
551.20654	5334.63
551.24963	5354.04
551.29272	5347.93
551.33582	5342.23
551.37891	5332.82
551.422	5295.45
551.46509	5355.34
551.50818	5369.81
551.55127	5354.4
551.59436	5343.54
551.63745	5386.78
551.68054	5393.5
551.72363	5353.31
551.76672	5407.62
551.80981	5406.38
551.85291	5345.51
551.896	5347.13
551.93909	5357.58
551.98218	5348.59
552.02527	5390.28
552.06836	5386.52
552.11145	5406.15
552.15454	5320.45
552.19763	5362.22
552.24072	5437.01
552.28381	5410.74
552.3269	5365.43
552.37	5428.3
552.41309	5349.98
552.45618	5365.42
552.49927	5383.76
552.54236	5360.3
552.58545	5393.65
552.62854	5297.72
552.67163	5395
552.71472	5421.63
552.75781	5438.39
552.8009	5414.81
552.84399	5320.91
552.88708	5357.8
552.93018	5433.53
552.97327	5386.19
553.01636	5416.77
553.05945	5349.75
553.10254	5374.95
553.14563	5346.34
553.18872	5375.06
553.23181	5433.82
553.2749	5521.56
553.31799	5419.91
553.36108	5381.49
553.40417	5439.56
553.44727	5468.41
553.49036	5441.82
553.53345	5446.22
553.57654	5429.03
553.61963	5427.51
553.66272	5481.16
553.70581	5421.78
553.7489	5463.71
553.79199	5448.84
553.83508	5408.27
553.87817	5365.09
553.92126	5414.07
553.96436	5436.88
554.00745	5430.22
554.05054	5395.53
554.09363	5319.27
554.13672	5448.74
554.17981	5443.21
554.2229	5370.45
554.26599	5350.2
554.30908	5420.03
554.35217	5460.32
554.39526	5410.49
554.43835	5372.12
554.48145	5442.59
554.52454	5472.09
554.56763	5407.3
554.61072	5448.2
554.65381	5408.14
554.6969	5403.59
554.73999	5483.22
554.78308	5392.8
554.82617	5369.48
554.86926	5463.39
554.91235	5474.97
554.95544	5461.76
554.99854	5513.85
555.04163	5555.43
555.08472	5489.62
555.12781	5497.79
555.1709	5511.07
555.21399	5404.99
555.25708	5399.69
555.30017	5440.24
555.34326	5436.06
555.38641	5446.45
555.4295	5401.32
555.4726	5477.79
555.51569	5451.61
555.55878	5461.25
555.60187	5522.27
555.64496	5533.55
555.68805	5547.53
555.73114	5455.48
555.77423	5415.99
555.81732	5522.52
555.86041	5397.49
555.9035	5467.9
555.94659	5492.62
555.98969	5501.69
556.03278	5455.86
556.07587	5449.89
556.11896	5515.2
556.16205	5546.64
556.20514	5536.23
556.24823	5543.26
556.29132	5561.95
556.33441	5570.75
556.3775	5582.49
556.42059	5587.71
556.46368	5539.93
556.50677	5617.82
556.54987	5559.84
556.59296	5494.94
556.63605	5517.16
556.67914	5526.23
556.72223	5518.6
556.76532	5503.2
556.80841	5531.74
556.8515	5608.63
556.89459	5547.53
556.93768	5496.57
556.98077	5548.03
557.02386	5544.5
557.06696	5468.3
557.11005	5493.9
557.15314	5538.06
557.19623	5594.84
